structure,vacancy_label,coordination_type,number_of_ga_atoms,ga_atom_numbers,fermi_energy_eV,energy_absolute_eV,energy_minus_fermi_eV,ga_s_pdos,ga_p_pdos,ga_d_pdos
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,10.9655,5.931215300000001,0.02725,0.2228,0.06709999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,10.9826,5.9483153,0.02765,0.2341,0.07055
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,10.9997,5.965415300000001,0.02835,0.2464,0.0741
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.0168,5.9825153,0.029400000000000003,0.25975000000000004,0.0779
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.0339,5.999615299999999,0.0309,0.27355,0.08174999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.0509,6.016615300000001,0.03265,0.28715,0.08549999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.068,6.0337153,0.03465,0.2996,0.08895
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.0851,6.050815300000001,0.036599999999999994,0.30974999999999997,0.09154999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.1022,6.0679153,0.038400000000000004,0.3165,0.0933
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.1193,6.085015300000001,0.0398,0.31904999999999994,0.0939
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.1364,6.1021153,0.0407,0.31729999999999997,0.09305
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.1535,6.1192153,0.0412,0.3117,0.091
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.1706,6.136315300000001,0.0413,0.30285,0.08829999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.1877,6.1534153,0.04115,0.29215,0.08499999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.2048,6.170515300000001,0.040900000000000006,0.281,0.08155
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.2219,6.1876153,0.04065,0.27080000000000004,0.07819999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.239,6.204715300000001,0.04055,0.26234999999999997,0.07565
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.2561,6.2218153,0.04055,0.2566,0.0739
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.2732,6.2389152999999995,0.0406,0.25360000000000005,0.07305
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.2902,6.255915300000001,0.040749999999999995,0.25349999999999995,0.0731
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.3073,6.2730153,0.04075,0.25605,0.07400000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.3244,6.290115300000001,0.0407,0.26044999999999996,0.0755
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.3415,6.3072153,0.040499999999999994,0.2663,0.07750000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.3586,6.324315299999999,0.04025,0.27290000000000003,0.07965
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.3757,6.3414153,0.039900000000000005,0.27949999999999997,0.0814
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.3928,6.3585153,0.039599999999999996,0.28574999999999995,0.0829
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.4099,6.375615300000001,0.039349999999999996,0.2913,0.08405000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.427,6.3927153,0.039,0.29625,0.08485
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.4441,6.409815300000001,0.038599999999999995,0.30084999999999995,0.0852
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.4612,6.4269153,0.03795,0.30495000000000005,0.08564999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.4783,6.444015300000001,0.03705,0.30855,0.08595
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.4954,6.4611153,0.03585,0.3114,0.0861
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.5125,6.4782153,0.0343,0.31284999999999996,0.08604999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.5295,6.495215300000001,0.0325,0.31215,0.08555000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.5466,6.5123153,0.0307,0.30895,0.08435000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.5637,6.529415300000001,0.02905,0.3028,0.0822
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.5808,6.5465153,0.02765,0.29385000000000006,0.0793
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.5979,6.5636152999999995,0.02655,0.2826,0.0758
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.615,6.5807153000000005,0.02595,0.2697,0.07175000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.6321,6.5978153,0.0257,0.25605,0.0678
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.6492,6.614915300000001,0.025599999999999998,0.24235,0.06375
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.6663,6.6320153,0.02565,0.22915,0.05985
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.6834,6.649115300000001,0.02565,0.21655000000000002,0.0565
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.7005,6.6662153,0.025599999999999998,0.20490000000000003,0.05315
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.7176,6.683315299999999,0.02555,0.19394999999999998,0.05015
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.7347,6.7004153,0.02545,0.18395,0.04705
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.7518,6.7175153,0.02555,0.1748,0.044149999999999995
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.7688,6.734515300000001,0.02595,0.16655,0.0413
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.7859,6.7516153,0.02655,0.1594,0.03855
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.803,6.768715300000001,0.02745,0.153,0.03605
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.8201,6.7858153,0.02845,0.1472,0.0337
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.8372,6.8029152999999996,0.02955,0.14184999999999998,0.0315
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.8543,6.820015300000001,0.03045,0.13665,0.0296
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.8714,6.8371153,0.03125,0.1317,0.027999999999999997
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.8885,6.854215300000001,0.03185,0.12714999999999999,0.0268
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.9056,6.8713153,0.0325,0.12355000000000001,0.0259
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.9227,6.888415300000001,0.03325,0.1212,0.0253
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.9398,6.9055153,0.034350000000000006,0.12065,0.02525
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.9569,6.9226152999999995,0.035750000000000004,0.12215000000000001,0.025300000000000003
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.974,6.9397153000000005,0.03745,0.1256,0.02595
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,11.9911,6.9568153,0.03945,0.13095,0.026799999999999997
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.0081,6.973815300000001,0.04135,0.13755,0.027899999999999998
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.0252,6.9909153,0.043050000000000005,0.14495,0.029249999999999998
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.0423,7.008015299999999,0.04455,0.1526,0.030699999999999998
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.0594,7.0251153,0.0456,0.1598,0.032100000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.0765,7.0422153,0.04625,0.16635,0.03345
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.0936,7.059315300000001,0.04665,0.17225,0.0347
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.1107,7.0764153,0.046799999999999994,0.17735,0.03555
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.1278,7.093515300000001,0.0469,0.1819,0.036199999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.1449,7.1106153,0.04705,0.18630000000000002,0.036699999999999997
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.162,7.127715300000001,0.0472,0.19065,0.0371
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.1791,7.1448153,0.0475,0.19515,0.037349999999999994
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.1962,7.1619152999999995,0.048,0.20015,0.03775
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.2133,7.1790153000000005,0.04865,0.20555,0.03835
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.2303,7.1960153,0.049600000000000005,0.21150000000000002,0.03915
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.2474,7.213115300000001,0.050699999999999995,0.21785000000000002,0.039999999999999994
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.2645,7.2302153,0.05205,0.2243,0.04125
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.2816,7.2473152999999995,0.05345,0.23064999999999997,0.0427
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.2987,7.2644153000000005,0.054849999999999996,0.23654999999999998,0.04415
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.3158,7.2815153,0.05615,0.24170000000000003,0.045700000000000005
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.3329,7.298615300000001,0.0572,0.24609999999999999,0.0474
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.35,7.3157153,0.058050000000000004,0.24974999999999997,0.049
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.3671,7.332815300000001,0.05865,0.25295,0.05065
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.3842,7.3499153,0.05915,0.256,0.0524
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.4013,7.367015300000001,0.059649999999999995,0.2593,0.054099999999999995
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.4184,7.3841153,0.060149999999999995,0.2632,0.05585
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.4355,7.4012153,0.0608,0.268,0.057550000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.4526,7.418315300000001,0.0616,0.27355,0.059199999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.4696,7.4353153,0.06245,0.27985,0.06075
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.4867,7.452415300000001,0.06335,0.28645,0.062150000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.5038,7.4695153,0.06409999999999999,0.29269999999999996,0.06325
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.5209,7.4866152999999995,0.0646,0.29800000000000004,0.06409999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.538,7.5037153000000005,0.06470000000000001,0.3013,0.06455
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.5551,7.5208153,0.06445000000000001,0.30175,0.0644
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.5722,7.537915300000001,0.06369999999999999,0.2987,0.06355
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.5893,7.5550153,0.0628,0.29200000000000004,0.062
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.6064,7.572115300000001,0.0618,0.28174999999999994,0.0596
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.6235,7.5892153,0.0611,0.26895,0.05669999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.6406,7.6063152999999994,0.060899999999999996,0.2549,0.05360000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.6577,7.6234153000000004,0.0615,0.241,0.05025
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.6748,7.6405153,0.06305,0.22885,0.04745
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.6919,7.657615300000001,0.0657,0.21975,0.045
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.7089,7.6746153,0.06935,0.21465,0.04335
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.726,7.691715300000001,0.0741,0.2138,0.0426
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.7431,7.7088153,0.0797,0.21715,0.04245
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.7602,7.7259153,0.08605,0.22415000000000002,0.043149999999999994
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.7773,7.743015300000001,0.09290000000000001,0.23425,0.0442
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.7944,7.7601153,0.1001,0.24675,0.045450000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.8115,7.777215300000001,0.10715,0.2609,0.0468
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.8286,7.7943153,0.1139,0.27570000000000006,0.04815
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.8457,7.811415300000001,0.12005,0.29059999999999997,0.0493
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.8628,7.8285153,0.1251,0.30474999999999997,0.05015
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.8799,7.8456152999999995,0.12885000000000002,0.31725000000000003,0.05085
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.897,7.8627153000000005,0.13090000000000002,0.32730000000000004,0.0511
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.9141,7.8798153,0.13119999999999998,0.3344,0.05105
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.9312,7.896915300000001,0.12975,0.33795,0.05059999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.9482,7.9139153,0.12655,0.33815,0.04975
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.9653,7.931015299999999,0.12204999999999999,0.33535000000000004,0.04865
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.9824,7.9481153,0.11674999999999999,0.33055,0.0472
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,12.9995,7.9652153,0.11125,0.32465,0.04595
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.0166,7.982315300000001,0.1062,0.31905,0.0446
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.0337,7.9994153,0.10205,0.3148,0.0435
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.0508,8.016515300000002,0.09920000000000001,0.3129,0.042749999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.0679,8.033615300000001,0.09775,0.31365,0.04235
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.085,8.0507153,0.09764999999999999,0.31720000000000004,0.042249999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.1021,8.0678153,0.09845000000000001,0.3228,0.04235
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.1192,8.084915299999999,0.0997,0.32945,0.04255
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.1363,8.102015300000001,0.10085,0.3355,0.0427
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.1534,8.1191153,0.1013,0.3393,0.042800000000000005
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.1705,8.1362153,0.10075,0.3395,0.042499999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.1875,8.1532153,0.09905,0.33540000000000003,0.0422
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.2046,8.170315299999999,0.09645000000000001,0.32704999999999995,0.04145
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.2217,8.187415300000001,0.09325,0.3154,0.0406
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.2388,8.2045153,0.08995,0.30190000000000006,0.0398
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.2559,8.2216153,0.08705,0.2883,0.03900000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.273,8.238715299999999,0.08495,0.2761,0.0383
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.2901,8.255815300000002,0.0838,0.26659999999999995,0.038
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.3072,8.272915300000001,0.08365,0.26065000000000005,0.038000000000000006
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.3243,8.2900153,0.08455,0.2584,0.038349999999999995
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.3414,8.3071153,0.0863,0.2596,0.0388
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.3585,8.324215299999999,0.0887,0.26395,0.03949999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.3756,8.341315300000002,0.09175,0.27045,0.04025
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.3927,8.3584153,0.0952,0.27845,0.04095
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.4098,8.3755153,0.09875,0.2864,0.04145
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.4268,8.3925153,0.1021,0.29325,0.041800000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.4439,8.409615299999999,0.10485,0.29779999999999995,0.0416
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.461,8.426715300000001,0.1066,0.2988,0.04105
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.4781,8.4438153,0.10715,0.29595000000000005,0.0402
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.4952,8.4609153,0.10655,0.2891,0.0391
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.5123,8.4780153,0.10519999999999999,0.27915,0.0378
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.5294,8.495115300000002,0.1037,0.2671,0.036449999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.5465,8.512215300000001,0.10250000000000001,0.25465,0.0354
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.5636,8.5293153,0.10239999999999999,0.24314999999999998,0.0347
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.5807,8.5464153,0.1036,0.23375,0.0343
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.5978,8.563515299999999,0.1063,0.22705,0.03425
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.6149,8.580615300000002,0.11025,0.22310000000000002,0.0345
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.632,8.5977153,0.11510000000000001,0.22155,0.035
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.6491,8.6148153,0.1202,0.2214,0.0356
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.6661,8.6318153,0.12490000000000001,0.2218,0.036199999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.6832,8.648915299999999,0.12875,0.22175,0.036750000000000005
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.7003,8.666015300000002,0.13124999999999998,0.22050000000000003,0.036950000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.7174,8.6831153,0.13215,0.2176,0.03695
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.7345,8.7002153,0.13155,0.2131,0.03655
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.7516,8.7173153,0.12965,0.20750000000000002,0.036000000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.7687,8.734415300000002,0.127,0.2015,0.03515
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.7858,8.751515300000001,0.12409999999999999,0.19574999999999998,0.0344
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.8029,8.7686153,0.12135,0.19095,0.03375
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.82,8.7857153,0.11904999999999999,0.18735000000000002,0.0332
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.8371,8.802815299999999,0.1172,0.18485000000000001,0.032850000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.8542,8.819915300000002,0.11574999999999999,0.1832,0.0327
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.8713,8.837015300000001,0.1143,0.1821,0.032799999999999996
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.8883,8.8540153,0.11274999999999999,0.18114999999999998,0.0332
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.9054,8.8711153,0.11075,0.18,0.03385
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.9225,8.888215299999999,0.10835,0.17875,0.034699999999999995
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.9396,8.905315300000002,0.1056,0.17755,0.0359
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.9567,8.9224153,0.1027,0.1764,0.0373
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.9738,8.9395153,0.09995,0.17545,0.0388
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,13.9909,8.9566153,0.0974,0.17495,0.04035
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.008,8.973715299999999,0.09525,0.1751,0.0418
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.0251,8.990815300000001,0.0935,0.1759,0.04325
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.0422,9.0079153,0.092,0.1775,0.044700000000000004
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.0593,9.0250153,0.09054999999999999,0.17985,0.046
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.0764,9.042115299999999,0.0889,0.18259999999999998,0.04725
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.0935,9.059215300000002,0.08695,0.1857,0.04835
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.1106,9.076315300000001,0.08465,0.18855,0.04935
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.1276,9.0933153,0.08199999999999999,0.191,0.0499
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.1447,9.1104153,0.07915,0.19279999999999997,0.05009999999999999
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.1618,9.127515299999999,0.0763,0.1943,0.04975
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.1789,9.144615300000002,0.0738,0.1955,0.04915
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.196,9.161715300000001,0.07175000000000001,0.19725,0.04845000000000001
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.2131,9.1788153,0.07025,0.19955,0.0478
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.2302,9.1959153,0.0693,0.20289999999999997,0.0475
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.2473,9.213015299999999,0.069,0.20695000000000002,0.0475
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.2644,9.230115300000001,0.0691,0.2114,0.04785
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.2815,9.2472153,0.0695,0.21544999999999997,0.04845
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.2986,9.2643153,0.07005,0.21845,0.04895
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.3157,9.281415299999999,0.07039999999999999,0.21985,0.0492
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.3328,9.298515300000002,0.07039999999999999,0.21915,0.04905
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.3499,9.315615300000001,0.07,0.216,0.04825
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.3669,9.3326153,0.06895000000000001,0.21055,0.046799999999999994
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.384,9.3497153,0.0674,0.20285,0.0449
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.4011,9.366815299999999,0.0653,0.1933,0.04255
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.4182,9.383915300000002,0.06275,0.18235,0.04
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.4353,9.401015300000001,0.05985,0.17045,0.03735
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.4524,9.4181153,0.0569,0.15844999999999998,0.034850000000000006
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.4695,9.4352153,0.05405,0.14700000000000002,0.0325
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.4866,9.452315299999999,0.051449999999999996,0.13675,0.030549999999999994
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.5037,9.469415300000001,0.04945,0.1282,0.02905
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.5208,9.4865153,0.0482,0.12165000000000001,0.02785
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.5379,9.5036153,0.047700000000000006,0.11695,0.027
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.555,9.520715299999999,0.048100000000000004,0.11395,0.02665
vacancy_O1,O1 vacancy,tetrahedral,2,29;25,5.0342847,14.5721,9.537815300000002,0.049199999999999994,0.11225000000000002,0.0267
