structure,vacancy_label,coordination_type,number_of_ga_atoms,ga_atom_numbers,fermi_energy_eV,energy_absolute_eV,energy_minus_fermi_eV,ga_s_pdos,ga_p_pdos,ga_d_pdos
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.7457,-0.6138176499999997,0.03755,0.06945,0.04335
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.7627,-0.5968176500000002,0.03955,0.07475000000000001,0.047
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.7798,-0.5797176500000001,0.0412,0.0794,0.0502
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.7968,-0.5627176499999997,0.042050000000000004,0.0825,0.0524
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.8139,-0.5456176499999996,0.04185,0.0837,0.0534
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.8309,-0.5286176500000002,0.04045,0.08265,0.0529
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.848,-0.51151765,0.03805,0.0796,0.05135000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.865,-0.4945176499999997,0.03485,0.075,0.04865
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.8821,-0.4774176499999996,0.031149999999999997,0.06915,0.045200000000000004
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.8991,-0.4604176500000001,0.02725,0.0627,0.0411
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.9162,-0.44331765,0.0234,0.055650000000000005,0.036750000000000005
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.9332,-0.42631764999999966,0.01975,0.0484,0.032150000000000005
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.9503,-0.40921764999999954,0.0163,0.04115,0.027450000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.9673,-0.3922176500000001,0.01315,0.0339,0.02275
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,4.9844,-0.37511764999999997,0.0103,0.027049999999999998,0.01825
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.0014,-0.3581176499999996,0.0078,0.020749999999999998,0.01395
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.0185,-0.3410176499999995,0.0056500000000000005,0.015300000000000001,0.0103
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.0355,-0.32401765000000005,0.00395,0.01065,0.00725
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.0526,-0.30691764999999993,0.0026,0.0072,0.00485
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.0696,-0.2899176499999996,0.0017,0.00455,0.0031000000000000003
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.0867,-0.27281764999999947,0.001,0.0027,0.0018
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.1037,-0.25581765,0.0006,0.00155,0.0011
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.1208,-0.2387176499999999,0.0003,0.00085,0.0006000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.1378,-0.22171764999999954,0.0002,0.00039999999999999996,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.1549,-0.20461765000000032,0.0001,0.00015000000000000001,0.0001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.172,-0.1875176500000002,0.0,0.0001,5e-05
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.189,-0.17051764999999985,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.2061,-0.15341764999999974,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.2231,-0.13641765000000028,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.2402,-0.11931765000000016,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.2572,-0.10231764999999982,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.2743,-0.0852176499999997,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.2913,-0.06821765000000024,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.3084,-0.051117650000000125,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.3254,-0.03411764999999978,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.3425,-0.017017649999999662,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.3595,-1.7650000000202226e-05,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.3766,0.017082349999999913,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.3936,0.03408235000000026,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.4107,0.051182350000000376,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.4277,0.06818234999999984,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.4448,0.08528234999999995,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.4618,0.1022823500000003,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.4789,0.11938235000000041,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.4959,0.13638234999999987,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.513,0.15348235,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.53,0.17048235000000034,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.5471,0.18758235000000045,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.5641,0.2045823499999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.5812,0.22168235000000003,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.5982,0.23868235000000038,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.6153,0.2557823500000005,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.6323,0.27278234999999995,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.6494,0.28988235000000007,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.6664,0.3068823500000004,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.6835,0.32398235000000053,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.7005,0.34098235,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.7176,0.3580823500000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.7347,0.3751823500000002,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.7517,0.3921823499999997,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.7688,0.4092823499999998,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.7858,0.42628235000000014,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.8029,0.44338235000000026,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.8199,0.4603823499999997,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.837,0.47748234999999983,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.854,0.4944823500000002,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.8711,0.5115823500000003,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.8881,0.5285823499999998,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.9052,0.5456823499999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.9222,0.5626823500000002,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.9393,0.5797823500000003,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.9563,0.5967823499999998,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.9734,0.6138823499999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,5.9904,0.6308823500000003,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.0075,0.6479823500000004,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.0245,0.6649823499999998,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.0416,0.68208235,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.0586,0.6990823500000003,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.0757,0.7161823500000004,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.0927,0.7331823499999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.1098,0.75028235,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.1268,0.7672823500000003,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.1439,0.7843823500000005,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.1609,0.8013823499999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.178,0.81848235,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.195,0.8354823500000004,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.2121,0.8525823500000005,0.0,0.0,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.2291,0.86958235,0.0,0.0001,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.2462,0.8866823500000001,0.0,0.0001,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.2633,0.9037823500000002,0.0,0.00025,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.2803,0.9207823500000005,0.0,0.00030000000000000003,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.2974,0.9378823499999998,0.0,0.00055,0.0
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.3144,0.9548823500000001,0.0001,0.0007000000000000001,0.0001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.3315,0.9719823500000002,0.0001,0.0009,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.3485,0.9889823499999997,0.0001,0.0011,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.3656,1.0060823499999998,0.0001,0.0013,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.3826,1.0230823500000001,0.0002,0.00145,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.3997,1.0401823500000003,0.0002,0.0016,0.00025
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.4167,1.0571823499999997,0.0002,0.0016,0.00025
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.4338,1.0742823499999998,0.0003,0.00145,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.4508,1.0912823500000002,0.0004,0.00135,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.4679,1.1083823500000003,0.0006,0.00135,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.4849,1.1253823499999998,0.0008,0.00125,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.502,1.1424823499999999,0.0012,0.00135,0.0002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.519,1.1594823500000002,0.0017,0.0015999999999999999,0.00025
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.5361,1.1765823500000003,0.0022,0.0019500000000000001,0.00035000000000000005
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.5531,1.1935823499999998,0.00285,0.0024000000000000002,0.00045
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.5702,1.21068235,0.0034,0.00285,0.0005
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.5872,1.2276823500000003,0.004,0.0033,0.00065
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.6043,1.2447823500000004,0.0044,0.0038499999999999997,0.0007
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.6213,1.2617823499999998,0.00465,0.00425,0.0007999999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.6384,1.27888235,0.0048,0.00455,0.0007999999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.6554,1.2958823500000003,0.0049,0.0048000000000000004,0.0009
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.6725,1.3129823500000004,0.0049,0.0049,0.00095
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.6895,1.3299823499999999,0.005,0.0049499999999999995,0.001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.7066,1.34708235,0.0051,0.004999999999999999,0.0010500000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.7236,1.3640823500000003,0.005350000000000001,0.0049499999999999995,0.0010500000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.7407,1.3811823500000004,0.00565,0.005,0.0011
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.7577,1.39818235,0.0060999999999999995,0.005,0.00115
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.7748,1.41528235,0.00675,0.0049499999999999995,0.00115
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.7918,1.4322823500000004,0.007600000000000001,0.005,0.0012000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.8089,1.4493823500000005,0.00875,0.00505,0.00135
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.826,1.4664823499999997,0.01015,0.0052,0.0014000000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.843,1.48348235,0.0118,0.00535,0.0015
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.8601,1.5005823500000002,0.0137,0.005549999999999999,0.0015500000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.8771,1.5175823500000005,0.0155,0.005899999999999999,0.00165
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.8942,1.5346823499999998,0.017050000000000003,0.00605,0.00165
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.9112,1.55168235,0.0182,0.00625,0.0017000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.9283,1.5687823500000002,0.0188,0.00625,0.0017000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.9453,1.5857823499999997,0.0187,0.00615,0.0017000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.9624,1.6028823499999998,0.018099999999999998,0.0059,0.00165
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.9794,1.6198823500000001,0.0171,0.005549999999999999,0.0015500000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,6.9965,1.6369823500000003,0.01595,0.00515,0.0014000000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.0135,1.6539823499999997,0.01485,0.004750000000000001,0.00125
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.0306,1.6710823499999998,0.0139,0.00425,0.0012000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.0476,1.6880823500000002,0.01315,0.0039,0.0010500000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.0647,1.7051823500000003,0.01255,0.0036,0.0009500000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.0817,1.7221823499999998,0.0121,0.0034000000000000002,0.0009000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.0988,1.7392823499999999,0.01165,0.0031999999999999997,0.0008500000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.1158,1.7562823500000002,0.011349999999999999,0.00305,0.0008
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.1329,1.7733823500000003,0.01115,0.00285,0.00075
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.1499,1.7903823499999998,0.0112,0.00285,0.00075
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.167,1.80748235,0.01165,0.00285,0.0007000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.184,1.8244823500000003,0.012750000000000001,0.003,0.0008500000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.2011,1.8415823500000004,0.01465,0.00335,0.0009000000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.2181,1.8585823499999998,0.0177,0.004,0.00115
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.2352,1.87568235,0.02225,0.0048000000000000004,0.0015500000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.2522,1.8926823500000003,0.028749999999999998,0.00625,0.002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.2693,1.9097823500000004,0.0377,0.0083,0.0026
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.2863,1.9267823499999999,0.04985,0.011099999999999999,0.0035
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.3034,1.94388235,0.0658,0.015000000000000001,0.0045000000000000005
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.3204,1.9608823500000003,0.0862,0.0201,0.005900000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.3375,1.9779823500000004,0.11135,0.026549999999999997,0.00755
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.3546,1.9950823499999997,0.1411,0.0342,0.0095
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.3716,2.01208235,0.17455,0.04290000000000001,0.011549999999999998
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.3887,2.02918235,0.20989999999999998,0.05205,0.0138
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.4057,2.0461823500000005,0.2446,0.060899999999999996,0.0159
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.4228,2.0632823499999997,0.27545,0.06855,0.017849999999999998
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.4398,2.08028235,0.29955,0.07415000000000001,0.019250000000000003
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.4569,2.09738235,0.3143,0.0771,0.02015
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.4739,2.1143823500000005,0.31865,0.0771,0.02035
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.491,2.1314823499999997,0.31315,0.0744,0.0199
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.508,2.14848235,0.2995,0.0696,0.01915
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.5251,2.16558235,0.28049999999999997,0.06340000000000001,0.018000000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.5421,2.1825823499999997,0.259,0.0569,0.0166
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.5592,2.19968235,0.23735,0.0506,0.015300000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.5762,2.21668235,0.2169,0.04495,0.01405
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.5933,2.2337823500000002,0.19805,0.04015,0.01295
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.6103,2.2507823499999997,0.18065,0.036199999999999996,0.01185
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.6274,2.26788235,0.1642,0.033,0.0109
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.6444,2.28488235,0.1487,0.030449999999999998,0.00995
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.6615,2.3019823500000003,0.13485,0.028650000000000002,0.009049999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.6785,2.3189823499999997,0.1237,0.0277,0.008199999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.6956,2.33608235,0.11685,0.02815,0.0078
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.7126,2.35308235,0.11549999999999999,0.029949999999999997,0.0076999999999999985
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.7297,2.3701823500000003,0.12035,0.0334,0.00795
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.7467,2.38718235,0.13125,0.0385,0.008650000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.7638,2.40428235,0.1472,0.04475,0.00955
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.7808,2.4212823500000002,0.16649999999999998,0.05165,0.0108
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.7979,2.4383823500000004,0.187,0.058699999999999995,0.012199999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.8149,2.45538235,0.2067,0.06520000000000001,0.013400000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.832,2.47248235,0.22385,0.07075000000000001,0.014450000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.849,2.4894823500000003,0.2374,0.0749,0.015349999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.8661,2.5065823500000004,0.2468,0.07755000000000001,0.01595
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.8831,2.52358235,0.25215,0.07885,0.016300000000000002
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.9002,2.54068235,0.2536,0.0787,0.01635
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.9173,2.55778235,0.2517,0.07750000000000001,0.01625
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.9343,2.5747823500000004,0.24695,0.0754,0.015799999999999998
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.9514,2.5918823499999997,0.2398,0.07255,0.0152
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.9684,2.60888235,0.23085,0.06915,0.014450000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,7.9855,2.62598235,0.22055,0.06535,0.013649999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.0025,2.6429823499999996,0.20965,0.06155,0.012750000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.0196,2.6600823500000006,0.19895000000000002,0.057999999999999996,0.012
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.0366,2.67708235,0.1892,0.05505,0.01125
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.0537,2.6941823499999993,0.1814,0.0529,0.01065
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.0707,2.7111823500000005,0.17635,0.0518,0.010450000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.0878,2.7282823499999997,0.175,0.0518,0.0104
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.1048,2.745282349999999,0.17785,0.05305,0.0106
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.1219,2.76238235,0.185,0.05545,0.01115
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.1389,2.7793823499999997,0.19605,0.05875,0.01175
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.156,2.7964823500000007,0.2095,0.0625,0.01265
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.173,2.81348235,0.2235,0.06625,0.01345
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.1901,2.8305823499999994,0.23565,0.06945,0.01395
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.2071,2.8475823500000006,0.24365,0.07139999999999999,0.0144
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.2242,2.86468235,0.2457,0.07189999999999999,0.0145
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.2412,2.8816823499999993,0.24085,0.0705,0.0142
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.2583,2.8987823500000003,0.22920000000000001,0.0675,0.013649999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.2753,2.9157823499999997,0.21215,0.0631,0.012799999999999999
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.2924,2.9328823500000007,0.19225,0.057999999999999996,0.011799999999999998
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.3094,2.94988235,0.1726,0.05315,0.0109
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.3265,2.9669823499999994,0.15675,0.0493,0.01025
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.3435,2.9839823500000007,0.14785,0.0475,0.01
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.3606,3.00108235,0.14839999999999998,0.048350000000000004,0.010400000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.3776,3.0180823499999994,0.15965000000000001,0.052199999999999996,0.01145
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.3947,3.0351823500000004,0.18125,0.05895,0.0132
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.4117,3.05218235,0.21155000000000002,0.06815,0.015300000000000001
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.4288,3.069282350000001,0.24765,0.07874999999999999,0.0179
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.4459,3.08638235,0.2858,0.0895,0.0205
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.4629,3.1033823499999995,0.32220000000000004,0.09945,0.0229
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.48,3.1204823500000005,0.35340000000000005,0.10775,0.0248
vacancy_O3,O3 vacancy,octahedral,2,13;9,5.35951765,8.497,3.13748235,0.37685,0.11355,0.026250000000000002
